,post_id,text,time,image,video,likes,comments,shares,post_url,reactors
10,536242816957616,"what is bitcoin
#bitcoin #bitcoinbillionaire #bitcoinindonesia #bitcoincanada #bitcoinminer #bitcoininvestment #bitcoininvestor #bitcoinmillionaire #bitcoinasia #blockchain #bitcoinaustralia #bitcoingermany #మరిన్నిbitcoineurope #bitcoinindia #bitcoinchina #bitcoingold #bitcoinmalaysia #bitcoinsouthafrica #bitcoinvenezuela #crypton #cryptoexchange #cryptowallet #cryptoinvesting #btcsolo #btcteam #btcc #altcoin #fintech #whatisbitcoin

Being event
25 డిసెంబర్, 2019 4:33 AMకి ·

what is bitcoin
#bitcoin #bitcoinbillionaire #bitcoinindonesia #bitcoincanada #bitcoinminer #bitcoininvestment #bitcoininvestor #bitcoinmillionaire #bitcoinasia #blockchain #bitcoinaustralia #bitcoingermany #మరిన్నిbitcoineurope #bitcoinindia #bitcoinchina #bitcoingold #bitcoinmalaysia #bitcoinsouthafrica #bitcoinvenezuela #crypton #cryptoexchange #cryptowallet #cryptoinvesting #btcsolo #btcteam #btcc #altcoin #fintech #whatisbitcoin",2019-12-25 16:29:23,,,40,98,4,https://m.facebook.com/groups/143322019583033/permalink/536242816957616/,
11,536188883629676,"BLOCKCHAIN.OODLES.IO
Enterprise Ethereum: A Platform for Private Blockchain Solutions",2019-12-25 14:50:23,https://blockchain.oodles.io/wp-content/uploads/blockchain-5.jpg,,24,91,3,https://m.facebook.com/groups/143322019583033/permalink/536188883629676/,
12,829277930987435,"https://www.facebook.com/wscfglobal/photos/158018475575902

WSCF Global
27 నవంబర్, 2019 12:56 PMకి ·

The attention economy is not growing, which means that we have to grab the attention that someone else has today.
.
.
.
www.wscf.io
.
.
.
#socialmediamarketing #contentmarketing #content #digitalmarketing #socialmedia #sell #advertising #branding #marketing #wscfglobal #blockchain #artificial_intelligence",2021-04-03 13:42:17,,,0,4,0,https://m.facebook.com/groups/143322019583033/permalink/829277930987435/,
13,834134850501743,"https://studentcoin.store/?ref=Sxu8oahm7c

STUDENTCOIN.APP
Student Coin − Launchpad Home",2021-04-12 02:30:53,https://studentcoin.app/public/img/meta.png,,6,17,0,https://m.facebook.com/groups/143322019583033/permalink/834134850501743/,
14,629050404343523,"Check out the worlds largest virtual blockchain conference!

Hundreds of leading industry speakers & thousands of students plus

professionals all under one roof in the comfort of your own home!

#blockchain #REIMAGINE2020 #crypto

https://www.facebook.com/watch/live/?v=612789936000681&ref=watch_permalink

Reimagine 2021 ప్రత్యక్ష ప్రసారం చేసారు.
21 మే, 2020 11:36 AMకి ·

ReImagine 2020 72 Hour Virtual Blockchain Event",2020-05-21 18:26:22,,https://scontent.fhyd5-1.fna.fbcdn.net/v/t66.36281-6/10000000_138426451597961_7858828695319102294_n.mp4?_nc_cat=107&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=Ig1sXo_PbWAAX8d3OXi&_nc_ht=scontent.fhyd5-1.fna&oh=a53ceb2716a027a278881e97efbc3137&oe=60D08349,21,69,1,https://m.facebook.com/groups/143322019583033/permalink/629050404343523/,
15,799080794007149,"#Blockchain applications enable entirely new ways of managing money and facilitating payments with ease. From #p2p remittances to cross-border transactions and more, discover how technology provides moreమరిన్ని efficient and secure payment processing solutions.

https://blockchain.oodles.io/blog/blockchain-payment-processing-solutions/

#technology #payments #blockchainsolution #fintech #blockchainsolutions #digitalworld

BLOCKCHAIN.OODLES.IO
Blockchain for Faster And Secure Payment Processing Solutions",2021-02-09 00:02:47,https://blockchain.oodles.io/wp-content/uploads/blockchain-for-payment-processing-solutions.jpg,,19,50,13,https://m.facebook.com/groups/143322019583033/permalink/799080794007149/,
16,806766366571925,"“The blockchain is an incorruptible digital ledger of economic transactions that can be programmed to record not just financial transactions but virtually everything of value.” – Don & Alex Tapscott, authorsమరిన్ని Blockchain Revolution (2016).

#appdevelopment #appdeveloper #appdevelopmentcompany #appdevelopers #mobileappdevelopment #mobileapp #mobileapps #mobileappdeveloper #iosapps #iosappdevelopment #iosappdeveloper #androidappdevelopment #androiddeveloper #webapp #webappdevelopment #webapplication #webapps #webapplications #webapplicationdevelopment #mobileappdevelopmentcompany #mobileappdevelopmentagency #mobileappdevelopers #mobileappdev

MOBILECODERZ.COM
What is Blockchain? - Everything You Need To Know About It | Full Guide",2021-02-22 19:35:06,https://mobilecoderz.com/blog/wp-content/uploads/2019/08/blockchain-banner.png,,14,48,5,https://m.facebook.com/groups/143322019583033/permalink/806766366571925/,
17,846879302560631,"COINSTELEGRAM.COM
Libonomy rating by Coinstelegram.Fund - Coinstelegram",2021-05-04 22:51:07,https://coinstelegram.com/wp-content/uploads/2020/10/CT_2.png,,10,9,0,https://m.facebook.com/groups/143322019583033/permalink/846879302560631/,
18,828950771020151,"#Blockchain KYC solutions take advantage of a secure, public #digital ledger to give instantaneous and secure verification of identity. Explore how the immutable and unchangeable nature of the record kept inమరిన్ని the blockchain can render #KYC fraud a thing of the past.

https://blockchain.oodles.io/blog/blockchain-for-kyc-solution/

#fintech #blockchainsolutions #blockchaindevelopment #blockchaintechnology

BLOCKCHAIN.OODLES.IO
Blockchain for KYC | A Solution to Eradicating Inefficiencies",2021-04-02 22:42:43,https://blockchain.oodles.io/wp-content/uploads/blockchain-for-KYC.jpg,,8,24,1,https://m.facebook.com/groups/143322019583033/permalink/828950771020151/,
19,510724529509445,"BLOCKNEWSAFRICA.COM
FNB Closes Cryptocurrency-Related Accounts In SA - BlockNewsAfrica",2019-11-21 19:35:51,https://blocknewsafrica.com/wp-content/uploads/2019/11/image-from-rawpixel-id-894444-jpeg.jpg,,13,78,2,https://m.facebook.com/groups/143322019583033/permalink/510724529509445/,
20,754008148514414,"Crypto price booming high...

Be VIGILANT
Stay ALERT
Watch out for ...",2020-11-22 04:39:18,,,31,80,1,https://m.facebook.com/groups/143322019583033/permalink/754008148514414/,
21,259556601292907,"This is an announcement for all members of this group.
Do not seek advice from any advertise on the comment section.
Most of them are scammers.",2018-07-16 04:27:57,,,190,349,10,https://m.facebook.com/groups/143322019583033/permalink/259556601292907/,
22,493798647868700,"The New Era of Blockchain
27 అక్టోబర్, 2019 8:49 AMకి ·

The blockchain is the technology that enables crypto currency and provides solid & secured foundation like bitcoin, ethereum, ripple etc. Let’s stop here and put one thing in our minds “BlockChain and Bitcoinమరిన్ని are not synonyms”. Blockchains can be compared to traditional BigData or distributed databases like MongoDB as well.

Smart contracts terms of programmable autonomous contracts are ensured by this exemplary technology. Some examples of for use cases outside the financial domain areas below.

- Online voting to address voter fraud.
- Can be used as a secure identity
- Data security; as data is the costliest a-fair of today’s time
- It yields strong potential in global supply chain
- Retail… మరిన్ని",2019-10-28 15:41:55,,,59,168,8,https://m.facebook.com/groups/143322019583033/permalink/493798647868700/,
23,684700422111854,"BEWARE OF SCAMMERS

DO NOT SHARE YOUR PERSONAL INFORMATION AND OR TAKE ADVICE FROM SUCH ADVERTISERS.",2020-08-18 17:40:31,,,33,93,0,https://m.facebook.com/groups/143322019583033/permalink/684700422111854/,
24,704695803445649,Blockchain will rule,2020-09-16 02:36:35,,,132,276,3,https://m.facebook.com/groups/143322019583033/permalink/704695803445649/,
25,623902108191686,,2020-05-13 08:01:56,,,41,110,4,https://m.facebook.com/groups/143322019583033/permalink/623902108191686/,
26,831084194140142,"The airline industry is not fully capitalizing on the digital revolution. That all may be about to change, however. Read on this blog to explore the fundamentals, applications, challenges, and opportunities of మరిన్ని#blockchaintechnology across the aviation industry.

https://blockchain.oodles.io/blog/blockchain-aviation-applications-use-cases/
#blockchain #digital #aviationindustry #blockchainsolutions #blockchaindevelopment

BLOCKCHAIN.OODLES.IO
Blockchain in Aviation | Emerging Applications and Use Cases",2021-04-06 19:00:51,https://blockchain.oodles.io/wp-content/uploads/blockchain-apps-in-aviation-1.jpg,,4,9,1,https://m.facebook.com/groups/143322019583033/permalink/831084194140142/,
27,834515670463661,"Cognizance, IIT Roorkee
11 ఏప్రిల్ 2:30 PMకి ·

Cognizance in association with Avalanche, an open source platform for launching decentralized applications and enterprise blockchain deployments in one inter-operable, highly scalable ecosystem brings to you aమరిన్ని workshop on ""Avalanche 101: building the internet of finance"".

Join and get hands on experience of deploying your first Dapp as an ERC20 token, and creating transactions for the Avalanche Virtual Machine via Avalanche JS from senior software engineers of Avalanche.

Benefits
1. Certificate of Participation/Excellence from Cognizance'21 in association with Avalanche
2. Free Registration

Dates: 15th-16th April 2021
Session 1: 8:00AM (IST), 15th April
Session 2: 8:00PM (IST), 15th April
Session 3: 7:30PM (IST), 16th April
Fee: 0Rs

For registration visit : https://www.cognizance.org.in/workshops

#Cognizance21 #cogni #iitr #cogni21 #IITRoorkee #techfest #elusiverealities #avalanche #blockchaintechnology #blockchain #workshop
Ava Labs",2021-04-12 19:52:31,,,2,9,0,https://m.facebook.com/groups/143322019583033/permalink/834515670463661/,
28,833916993856862,"Equinox - IIIT Lucknow
11 ఏప్రిల్ 11:52 AMకి ·

𝐄𝐪𝐮𝐢𝐧𝐨𝐱`𝟐𝟏 has brought up the next flagship event 𝐈𝐧𝐜𝐨𝐠𝐧𝐢𝐭𝐨 𝟮.𝟬, a 𝐂𝐓𝐅 for Hackers, cybersecurity enthusiasts & experts, presented by Tryhackme. 𝐂𝐓𝐅 𝐨𝐫 𝐂𝐚𝐩𝐭𝐮𝐫𝐞 𝐓𝐡𝐞 𝐅𝐥𝐚𝐠 in the context of computer security, areమరిన్ని special kinds of information security competitions that serve as a gamified educational exercise to give participants experience in securing a machine as well as conducting and reacting to sort of attacks found in the real world or some (supposedly) fun programming concept otherwise.

So, get ready for a 𝐣𝐞𝐨𝐩𝐚𝐫𝐝𝐲-𝐬𝐭𝐲𝐥𝐞 𝐂𝐓𝐅 with a duration of 𝟑𝟔 𝐡𝐨𝐮𝐫𝐬 straight. With prizes worth 𝐈𝐍𝐑 𝟏𝟓𝐊 at stake, will you be skilled enough to break through the challenges that await? Rack your brains up and get ready to create history!

This CTF will be starting from 𝟎𝟎:𝟎𝟎 𝐈𝐒𝐓 𝐨𝐧 𝟏𝟕𝐭𝐡 𝐀𝐩𝐫𝐢𝐥 𝟐𝟎𝟐𝟏. Registrations for the CTF are open now on https://ictf.ninja/

To know more visit us at https://equinox.iiitl.ac.in/

Join the official Discord server of Equinox https://discord.gg/KQwNd2w8tW

#Equinox #HackOFiesta #Incognito #CTF #jeopardy #Hackers #CyberSecurity #IIITLucknow #FlagshipEvent",2021-04-11 18:01:49,,,2,3,0,https://m.facebook.com/groups/143322019583033/permalink/833916993856862/,
29,808202109761684,"Hello we need a Blockchain developer for our upcoming cryptocurrency project. If anyone here has the knowledge and expertise please comment below and i will message you on messanger.

We need you as a partner in our project and not as a employee.

Thanks",2021-02-25 06:23:26,,,3,23,0,https://m.facebook.com/groups/143322019583033/permalink/808202109761684/,
30,685624285352801,"BLOCKCHAIN.OODLES.IO
Developing an Online Food Delivery App with Blockchain",2020-08-20 00:14:51,https://blockchain.oodles.io/wp-content/uploads/blockchain-14.jpg,,26,55,1,https://m.facebook.com/groups/143322019583033/permalink/685624285352801/,
31,560187967896434,"Altorum Leren
27 జనవరి, 2020 9:59 AMకి ·

Just slightly ahead of our time.

#blockchain #uiux #fullstackdeveloper #fullstack #webdesigner #webcomic #webdevelopment #webdeveloper #iot #mobileappdevelopment #mobileapp #devops #clouds #cloudcomputing #మరిన్నిcloudcomp #dailymemes #memes #meme #webdesign #quoteoftheday #mondaymotivation #mondaymood #mondayvibes #softwaredevelopment #softwaredeveloper #webprogramming #uiuxdesign #informationofthings #altorumleren",2020-01-27 16:37:08,,,25,26,1,https://m.facebook.com/groups/143322019583033/permalink/560187967896434/,
32,774182713163624,"#onlinefoodordering and delivery business is although profitable but challenging as well due to centralization, lack of transparency, and more. Discover how technological intervention like #blockchain canమరిన్ని address such issues and drive potential growth.

https://blockchain.oodles.io/blog/developing-food-delivery-app-oodles-blockchain/

#blockchaintechnology #blockchainsolutions #blockchaindevelopment #blockchaintech #supplychainmanagement #traceability

BLOCKCHAIN.OODLES.IO
Developing a Food Delivery App like UberEats with Oodles Blockchain",2020-12-25 01:25:25,https://blockchain.oodles.io/wp-content/uploads/Blockchain-Based-food-delivery-app-1.jpg,,18,24,3,https://m.facebook.com/groups/143322019583033/permalink/774182713163624/,
33,701284617120101,"Blockchain Use Cases In The Hiring Industry Getting Fueled By South Korea.

""Once a candidate completes the exam and interviews, all the scores will be recorded in an immutable public blockchain...""

https://visionary-finance.com/news/blockchain-use-cases-in-the-hiring-industry-getting-fueled-by-south-korea/

VISIONARY-FINANCE.COM
Blockchain Use Cases In The Hiring Industry Getting Fueled By South Korea - Visionary Financial",2020-09-11 03:25:48,https://secureservercdn.net/198.12.144.78/cks.fdd.myftpupload.com/wp-content/uploads/2020/09/brooke-cagle-JBwcenOuRCg-unsplash-scaled.jpg?time=1599774436,,22,42,2,https://m.facebook.com/groups/143322019583033/permalink/701284617120101/,
34,807183163196912,"CRYPTOTABBROWSER.COM
CryptoTab Browser - Lightweight, fast, and ready to mine!",2021-02-23 13:08:11,https://cryptotabbrowser.com/static/bl/images/product-new.png,,1,2,0,https://m.facebook.com/groups/143322019583033/permalink/807183163196912/,
35,799005067348055,"Forkast.News is pleased to announce our premier news interview program Word on the Block is now on CoinDesk TV. The weekly video series hosted by Editor-in-Chief Angie Lau features in-depth conversations withమరిన్ని experts, industry insiders and thought leaders on the latest happenings in blockchain and crypto from around the world.

To our global audience, thank you for your continued support. We’ll see you on air!

https://www.globenewswire.com/news-release/2021/02/08/2171610/0/en/Forkast-News-and-CoinDesk-Partner-on-a-Weekly-News-Show.html",2021-02-08 21:09:30,,,2,3,0,https://m.facebook.com/groups/143322019583033/permalink/799005067348055/,
36,513079649273933,"First ever computer on VOBP (Voice Over Blockchain Protocol), the WHIM. This big brother of the K1 Impulse (VOBP smartphone).
Cutting edge security features. (Password, PIN, Facial recognition, Fingerprint,మరిన్ని Physical private key and more) Fully integrated with the KaratNet blockchain, 100% encrypted data, files, and hardware crypto wallet.
It's impossible for hackers to steal your identity, data or any of your digital assets. Perfect laptop and phone for cryptocurrency traders/individuals as it provides complete security.

Ask me how you can get your hands on this Future blockchain technology
They produce income as well, not
Like miners produce bitcoin
The Future is here Partners",2019-11-24 23:09:36,,,22,84,3,https://m.facebook.com/groups/143322019583033/permalink/513079649273933/,
37,728276797754216,"BEWARE & STAY SAFE

Protect yourself against crypto scams

When you see crypto prices start to move, it’s easy to get excited. Unfortunately, it also makes it easier for scammers to take advantage of people.

If you see offers like giveaways, get rich quick schemes, or mining opportunities, it is a scam!.

* DO NOT FALL FOR SUCH SCAM
* STAY VIGILANT
* DO NOT SHARE YOUR PERSONAL INFORMATION
* DO NOT SEND MONEY VIA ACCOUNT TRANSFER/ONLINE MONEY TRANSFER",2020-10-19 00:24:14,,,22,68,4,https://m.facebook.com/groups/143322019583033/permalink/728276797754216/,
38,688512801730616,"Blockchain.oodlestechnologies
23 ఆగస్టు, 2020 7:34 PMకి ·

What #applications does #blockchain have in the #automotiveindustry, and how can this emerging #technology boost everyday lives of drivers? Connect with our #experts to find out how blockchain operates andమరిన్ని discover its potential uses that might improve future mobility.https://blockchain.oodles.io/blockchain-automotive-services/

#blockchaintechnology #automotive #blockchaindevelopment #blockchainsolutions",2020-08-24 01:15:43,,,29,48,4,https://m.facebook.com/groups/143322019583033/permalink/688512801730616/,
39,706802883234941,"Blockchain.oodlestechnologies
18 సెప్టెంబర్, 2020 7:39 PMకి ·

Blockchain's hype is not unreal. Indeed, its implementation as an underlying infrastructure with #smartcontracts to develop even a #fooddelivery provides transforming benefits. Take a look at what happens if aమరిన్ని #fooddeliveryapp like #ubereats gets developed with #blockchain. https://blockchain.oodles.io/blog/blockchain-food-delivery-app/

#blockchaintechnology #blockchaindevelopment #supplychainsolution #supplychain #supplychains",2020-09-19 01:18:39,,,8,8,0,https://m.facebook.com/groups/143322019583033/permalink/706802883234941/,
40,692110211370875,Cryptocurrency is the decentralised future and fiat currency is the past.,2020-08-29 04:12:16,,,59,83,12,https://m.facebook.com/groups/143322019583033/permalink/692110211370875/,
41,514207812494450,"MEDIUM.COM
Top Reasons Why Blockchain Consulting is Critical for Driving Business ROI

Debut Infotech
25 నవంబర్, 2019 6:22 AMకి ·

Got a Blockchain project up your sleeve? Before you go all-in on that, it’s important to do proper research in order to find the right Blockchain consulting firm to help you on your way. Here's a blog postమరిన్ని comprising the top four reasons why it is crucial to employ the consulting services of a proficient Blockchain service provider to make your upcoming Blockchain project a sheer success: http://bit.ly/2OC0ICY

#blockchaintechnology #blockchainconsultants #blockchainconsultancyservices #blockchainforstartups #blockchainappdevelopment #blockchainforbusiness",2019-11-26 09:32:56,https://miro.medium.com/max/1200/1*-FQdpZe1SJ0WcFmE6_b8pQ.png,,10,25,1,https://m.facebook.com/groups/143322019583033/permalink/514207812494450/,
42,259556601292907,"This is an announcement for all members of this group.
Do not seek advice from any advertise on the comment section.
Most of them are scammers.",2018-07-16 04:27:57,,,190,349,10,https://m.facebook.com/groups/143322019583033/permalink/259556601292907/,
43,697657490816147,"For UK only.

Javidoc
9 ఆగస్టు, 2020 6:33 PMకి ·

Takes only 2 minutes. Create your invoice or receipt then send or receive PDF invoices by email or anyway you like.
https://javidoc.com/",2020-09-05 21:08:47,,https://video.fhyd5-1.fna.fbcdn.net/v/t42.9040-2/116407017_1595224790659142_4255447207596633947_n.mp4?_nc_cat=100&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=QB1LApkKWl0AX_d0A8V&_nc_rml=0&_nc_ht=video.fhyd5-1.fna&oh=ace1903615c06093c3a1e18858f2ce73&oe=60ACAA91,11,28,1,https://m.facebook.com/groups/143322019583033/permalink/697657490816147/,
44,574199339828630,"The Next Tech
19 ఫిబ్రవరి, 2020 1:44 PMకి ·

A Compilation of everything You need to know about Cryptocurrency Exchange Development!

Read post: - https://bit.ly/38GqrDb

#Cryptocurrency #Blockchain #DigitalMoney #Bitcoin #CryptocurrencyDevelopment",2020-02-20 09:38:49,,,9,21,1,https://m.facebook.com/groups/143322019583033/permalink/574199339828630/,
45,526165767965321,"Are you wondering how to create a #blockchain app? As a leading #blockchaindevelopment company, #Developcoins helps you build the #mobile #apps for your #business needs.

Want to know how blockchain apps work onమరిన్ని your platforms?

Take a free demo here - https://bit.ly/2YG7tYV

#blockchainsolutions #blockchaintechnology #blockchainapplicationdevelopment #android #ios #blockchainconsulting

Developcoins
12 డిసెంబర్, 2019 5:31 AMకి ·

Are you wondering how to create a #blockchain app? As a leading #blockchaindevelopment company, #Developcoins helps you build the #mobile #apps for your #business needs.

Want to know how blockchain apps work onమరిన్ని your platforms?

Take a free demo here - https://bit.ly/2YG7tYV

#blockchainsolutions #blockchaintechnology #blockchainapplicationdevelopment #android #ios #blockchainconsulting",2019-12-12 11:41:46,,,11,23,0,https://m.facebook.com/groups/143322019583033/permalink/526165767965321/,
46,506298363285395,"#IoT Security: Are we 2020 ready?

This webinar will talk about growing cyber security trends and practices in IoT, how to safeguard devices from hackers and how to start security assessments of such devicesమరిన్ని when provided with the same.

If you face similar bottlenecks, then join this web session on 21st Nov, 2019 at 8:30 pm IST | 8:00 am PST | 11:00 am EST | 4:00 pm UK time by clicking here.

For more details visit - https://qainfotech.com/qait-webinars/iot-security-are-we-2020-ready.html

#InformationSecurity #CyberSecurity #Infosec #CyberRisk #InformationSecurityManagement

QA InfoTech Software Services Private Limited
8 నవంబర్, 2019 12:38 PMకి ·

#IoT Security: Are we 2020 ready?

This webinar will talk about growing cyber security trends and practices in IoT, how to safeguard devices from hackers and how to start security assessments of such devicesమరిన్ని when provided with the same.

If you face similar bottlenecks, then join this web session on 21st Nov, 2019 at 8:30 pm IST | 8:00 am PST | 11:00 am EST | 4:00 pm UK time by clicking here.

For more details visit - https://qainfotech.com/qait-webinars/iot-security-are-we-2020-ready.html

#InformationSecurity #CyberSecurity #Infosec #CyberRisk #InformationSecurityManagement",2019-11-15 16:41:35,,,7,33,1,https://m.facebook.com/groups/143322019583033/permalink/506298363285395/,
47,704874310094465,"Yes, you heard me right! One Day! It is certainly possible to learn blockchain technology in a single day as there are numerous resources available today to help you gain an in-depth understanding of blockchain within a short time.

BLOCKCHAIN-COUNCIL.ORG
How To Learn Blockchain Technology In a Day?",2020-09-16 09:23:08,https://www.blockchain-council.org/wp-content/uploads/2019/12/How-To-Learn-Blockchain-Technology-In-a-Day.jpg,,19,46,0,https://m.facebook.com/groups/143322019583033/permalink/704874310094465/,
48,575104223071475,"Blockchain.oodlestechnologies
21 ఫిబ్రవరి, 2020 4:32 PMకి ·

According to a report by IBM Institute for business value, more than 62% of companies in the automotive industry are ready to utilize #blockchain technology. Visit to find out more applications of blockchain in the automotive sector.

https://bit.ly/2QkpFUj

#oodlesblockchain #automotive #industry #development #technology",2020-02-21 22:06:31,,,17,36,3,https://m.facebook.com/groups/143322019583033/permalink/575104223071475/,
49,510432869538611,"Blockchain in India is rapidly expanding. It is being warm-heartedly accepted over Digital Assets, pivoting sectors like Insurance, Manufacturing, Banking, FSI, Technology, Healthcare, and Government.

#wharfstreetstrategies

Read more at -

MEDIUM.COM
Blockchain in India: A pivotal moment",2019-11-21 09:33:27,https://miro.medium.com/max/1200/1*2Vr3dfsrWy6svW6mMN3E9Q.png,,12,38,6,https://m.facebook.com/groups/143322019583033/permalink/510432869538611/,
