,post_id,text,time,image,video,likes,comments,shares,post_url,reactors
10,4769844196401639,"TECHVIDVAN.COM
Impact of Big Data in Automobile Industry - TechVidvan",2021-05-24 15:26:10,https://i2.wp.com/techvidvan.com/tutorials/wp-content/uploads/sites/2/2021/05/Big-Data-transforming-the-Automobile-Industry.jpg?fit=802%2C420&ssl=1,,1,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4769844196401639/,
11,4769704073082318,"For more information, like and follow AI Patasala’s page
Register for a free demo session: https://aipatasala.com/register-free-webinar-demo

AI Patasala
10 hrs ·

AI Patasala is the most renowned platform that offers intense application driven training programs in the cutting-edge IT and Software technologies. The trainers at AI Patasala are specially hand-picked from the IT and Software industry and re fully committed to shaping their students into becoming industry-ready experts.

Highlights of the program:
• 140 Hours of intense instructor-led training sessions
• Life-long LMS Portal access
• In collaboration with Data Science experts from IIT & PHD background
• Advanced curriculum resonating with current industry standards
• Foster skills in Python, Statistics, Machine Learning, Predictive Modelling, Deep Learning, and more
• Hands-on multiple capstone projects, assignments and case studies
• Build Project Portfolio (5 Real-time Projects, 50 Assignments)
• Frequent Mock Interview Sessions
• 100% Placement Assistance (Job Opportunities Portal, Hiring Drives, Resume Building & more)

AI Patasala’s advanced training programs have become the first choice of preference for IT career enthusiasts. The course completion rate at AI Patasala is 100%.

Register for a free demo session: https://aipatasala.com/register-free-webinar-demo

#aipatasala #datascience #artificialintelligence #ai #machinelearning #ml #deeplearning #python #pythonprogramming #datasciencewithpython #pythonfordatascience #datasciencetraining #datascienceeducation #datascientist #internship #webinar #followforfollowback #follow #follow4followback #followersinstagram #followｍe #followforfollowbackinstantly #likesforlike #likesforfollow #likesforlikesback #instagood #instagram #instadaily #insta #instalike",2021-05-24 14:10:58,https://scontent.fhyd14-1.fna.fbcdn.net/v/t1.6435-9/187749162_143402777775845_175098099029438983_n.png?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=JlizLQO2RcYAX8JWJHd&_nc_ht=scontent.fhyd14-1.fna&oh=7771840f81a493bc4f6fa93906fe8a8d&oe=60D29120,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4769704073082318/,
12,4769615206424538,"Hello friends, I have an update here
I recently launched my AI startup Apes AI India Private Limited in my University, CUSAT Cochin, Kerala. We provide services in Machine Learning and Deep Learning, NLP, Computer Vision, Data cleaning, Labelling, and more.
Please visit www.apesai.in and connect to us if any requirements in AI comes.
Thank you 🙂

APESAI.IN
Apes AI",2021-05-24 13:22:41,https://apesai.in/wp-content/uploads/2021/02/cropped-11.png,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4769615206424538/,
13,4769610156425043,"Announcement! The course you needed for the summer is here! Kickstart or fast-track your journey into ""Machine and deep learning"" in this Summer Learning Bootcamp 2021 by team Codilytics! They will be teaching, guiding, and mentoring you one-on-one right from scratch and get a 50% discount using my referral code
Use Referral Code- ""115""
Register Now- ""https://www.codilytics.com/courses/deep-learning-and-machine-learning/deep-learning-and-machine-learning.html?fbclid=IwAR2UnpDbuHe7ZvspuZVafcRKzkR17p3z_Hgr3pJ875-yoWPKn_pu9UjFdGk""

Announcement! The course you needed for the summer is here! Kickstart or fast-track your journey into ""Machine and deep learning"" in this Summer Learning Bootcamp 2021 by team Codilytics! They will be teaching, guiding, and mentoring you one-on-one right from scratch and get a 50% discount using my referral code
Use Referral Code- ""115""
Register Now- ""https://www.codilytics.com/courses/deep-learning-and-machine-learning/deep-learning-and-machine-learning.html?fbclid=IwAR2UnpDbuHe7ZvspuZVafcRKzkR17p3z_Hgr3pJ875-yoWPKn_pu9UjFdGk""

Codilytics
19 May at 07:56 ·

The course for Machine Learning and Deep Learning will be covering all the crucial topics from the given field and build your skills into the world of AI from scratch.

Key features of Machine Learning and Deep Learning Summer Learning Batch 2021➡️
✅ 60+ hours interactive live sessions.
✅ 2 industry projects and assignments.
✅One-on-one guidance.
✅ Project-based internship certification with future internship opportunities.
✅ Tips for enhancing your portfolio and resume building.
✅ Resources for future referrals.

Course content with topics➡️
- Introduction to ML and statistics.
-Code for EDA on distributions.
- Mathematics for Machine Learning
- Code on ML Algorithms
- Mathematics for Deep Learning
- Code on DL Algorithms

Register Now✅
https://www.codilytics.com/courses/deep-learning-and-machine-learning/deep-learning-and-machine-learning.html

- Course starting from 15 June 2021.
- Price INR 10,000 ➡️ INR 5000 ( 50% Discounted Price ).
- Only 40 seats are available.
- 10% extra discount for Joining a group of 3 members.
- One Week Free Trial Available.

Contact us➡️
Website- www.codilytics.com
WhatsApp No - 7070459082",2021-05-24 13:19:44,https://scontent.fhyd14-1.fna.fbcdn.net/v/t1.6435-9/188262811_1251936095263096_7866053617259231729_n.png?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=4d3lN2neCQQAX8FbkpL&_nc_ht=scontent.fhyd14-1.fna&oh=f3a04d55b46fd423fde91fc4cde8bfc3&oe=60D2DDB6,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4769610156425043/,
14,4769563986429660,"THU, 10 JUN AT 17:00 UTC+05:30
ITIL 4 || Free Technical Workshop",2021-05-24 12:53:11,https://scontent.fhyd14-2.fna.fbcdn.net/v/t1.6435-0/cp0/e15/q65/s480x480/189513895_4106793109440661_2500860019493974305_n.jpg?ccb=1-3&_nc_ohc=kY6MK1XhGegAX_ggvvc&_nc_ht=scontent.fhyd14-2.fna&tp=9&oh=efe2d11667fe200920d22051b3316d02&oe=60D01A6E,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4769563986429660/,
15,4769399043112821,"We are a group of international students doing research on data protection. Please, participate (100% anonymous)!
https://forms.gle/fP25hNL6PWRmEmcq9
It wouldn’t take more than 2 minutes to complete!

DOCS.GOOGLE.COM
Research on the user's attitude to the personal data collection",2021-05-24 11:25:00,https://lh6.googleusercontent.com/Tn1CpDC4iodu8EsCBxJKNg8RucLOSK33mit-bO7xzOqdn56EdTpR6LMVKWZ6S_IKHYmtOx5uWvI=w1200-h630-p,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4769399043112821/,
16,4769384833114242,"UDEMY.COM
Apache Spark with Scala useful for Databricks Certification",2021-05-24 11:17:05,https://img-b.udemycdn.com/course/480x270/2617302_3e4e_3.jpg?secure=uo-qWLrUsk8P4Fkm59E_CQ%3D%3D%2C1621919670,,1,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4769384833114242/,
17,4769357923116933,"https://www.mltut.com/best-course-on-statistics-for-data-science/

MLTUT.COM
10 Best Courses on Statistics for Data Science",2021-05-24 11:02:47,https://www.mltut.com/wp-content/uploads/2020/07/Statistics-Courses-for-Data-Science-1.jpg,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4769357923116933/,
18,4769287186457340,"LETSEXCEL.IN
Searching DataSets for Data Analytics Projects and Self Directed Learning",2021-05-24 10:21:56,http://letsexcel.in/wp-content/uploads/2021/05/20210520_104803_0000-e1621538301926.png,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4769287186457340/,
19,4769238109795581,"The guy with the camera should have gone to jail. He has no idea what was going on. For all he knows the guy at the bus stop could have committed a crime

Alden
22 May at 01:12 ·

They tried to a.r.rest him for standing at a bus stop... 😳👮🏻‍♂️
#firstpicchallenge",2021-05-24 09:55:11,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4769238109795581/,
20,4769090013143724,"Splunk Admin+Developer Self-Learning Videos
7240740740",2021-05-24 08:36:43,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4769090013143724/,
21,498122030240565,"Welcome to the Big Data, Data Science, Data Mining & Statistics group!

We have a very diverse group of people with many different backgrounds and skills. Take advantage of this diversity by asking questions and learning from one another. We also have two threads for learning resources, one for online courses and one for books. Have fun and learn heaps! - Henrik Nordmark - Data Scientist

Ground rules:

Any posts that are advertisements will be deleted and will be grounds for banishment from the group. You can however post genuine job postings provided you are not a recruiter.

If you wish to share information about a free educational resource such as new course on Coursera, edX or Udacity that you plan to sign up for or have taken in the past that is perfectly ok. You can also share about books, blog posts and podcasts that you have found useful so long as it is not self-promotion. Use common sense when sharing with the community.

Wishing you all the best in your data science journey!",2013-01-25 17:25:26,,,199,1,10,https://m.facebook.com/groups/bigdatastatistics/permalink/498122030240565/,
22,4768515586534500,"Mbaye Ndour
16 hrs ·

Formations et renforcement des capacités du Cabinet AFRIC3D consulting
Session de Juin 2021
Contact : tel WhatsApp : 77 604 15 73
Places limitées !!!",2021-05-24 03:35:23,https://m.facebook.com/photo/view_full_size/?fbid=5781959065178062&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.6965867498655839457%3Amf_story_key.4768515586534500%3Atop_level_post_id.4768515586534500%3Atl_objid.4768515586534500%3Acontent_owner_id_new.100000920787358%3Aoriginal_content_id.5781959238511378%3Aoriginal_content_owner_id.100000920787358%3Apage_id.484618291590939%3Asrc.22%3Astory_location.6%3Aattached_story_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Atds_flgs.3%3Aott.AX9FnFGv5sPx2uly%3Apage_insights.%7B%22484618291590939%22%3A%7B%22page_id%22%3A484618291590939%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100000920787358%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A5781959238511378%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1621807523%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B4768515586534500%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=%2Cg,,1,0,6,https://m.facebook.com/groups/bigdatastatistics/permalink/4768515586534500/,
23,4768387656547293,"https://www.blockchain.com/btc/tx/576537395696a524f5ef35e2f7538d04756884d5da40740eaf97f6705ccba965
All is real and profitable ✅✅✅
AUTO-TRADERS.NET
Maximum profit assured 💯
No withdrawal fee required ‼️‼️
A company where you only Invest and receive your earnings within some time duration
Visit the company
Https://auto-traders.net",2021-05-24 02:31:19,https://m.facebook.com/photo/view_full_size/?fbid=286427896494981&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.6965867498659461523%3Amf_story_key.4768387656547293%3Atop_level_post_id.4768387656547293%3Atl_objid.4768387656547293%3Acontent_owner_id_new.100053833185399%3Apage_id.484618291590939%3Asrc.22%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Atds_flgs.3%3Aott.AX-zDAwZzVFnP7Eu%3Apage_insights.%7B%22484618291590939%22%3A%7B%22page_id%22%3A484618291590939%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100053833185399%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1621803679%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B4768387656547293%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=%2Cg,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4768387656547293/,
24,4768081163244609,"Hello everyone !
I have a graduation project under the title "" A study and development of mutilevel association rule mining"" My teacher said to me that who buy 1 L oil not who buy 5 L , that means that I should focus on number , can somebody give me resources or articles where I can found what I’m looking for and Thank u",2021-05-24 00:01:31,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4768081163244609/,
25,4767958269923565,"They followed what the driver said, thats why they tried to put it in the front seat and even in the boot of the car.

Alden
22 May at 00:45 ·

A.u.s.tralian U.b.er driver kept his cool as he refused to drive these horrendous passengers
#firstpicchallenge",2021-05-23 23:09:39,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4767958269923565/,
26,4767919036594155,"Data Analysis From with Python
PDF link: https://bit.ly/3yxPtSd",2021-05-23 22:53:24,https://m.facebook.com/photo/view_full_size/?fbid=502393580960520&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.6965867498665087741%3Amf_story_key.4767919036594155%3Atop_level_post_id.4767919036594155%3Atl_objid.4767919036594155%3Acontent_owner_id_new.100035696468458%3Apage_id.484618291590939%3Asrc.22%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Atds_flgs.3%3Aott.AX_1HuJbIrm9EolG%3Apage_insights.%7B%22484618291590939%22%3A%7B%22page_id%22%3A484618291590939%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100035696468458%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1621790604%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B4767919036594155%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=%2Cg,,0,0,3,https://m.facebook.com/groups/bigdatastatistics/permalink/4767919036594155/,
27,4767901573262568,Can anyone do this assignment at reasonable price... Budget is less,2021-05-23 22:46:12,https://m.facebook.com/photo/view_full_size/?fbid=10225853307178641&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.6965867498829173292%3Amf_story_key.4767901573262568%3Atop_level_post_id.4767901573262568%3Atl_objid.4767901573262568%3Acontent_owner_id_new.1211803939%3Apage_id.484618291590939%3Asrc.22%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Atds_flgs.3%3Aott.AX-kCRQn2VB2kmtf%3Apage_insights.%7B%22484618291590939%22%3A%7B%22page_id%22%3A484618291590939%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A1211803939%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1621790172%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B4767901573262568%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=%2Cg,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4767901573262568/,
28,4767846599934732,"Hi Everyone,

I am starting a new batch of my ""SQL with Advanced Database Training"" on Graphy powered by Unacademy. Enroll today and get a 20 percent discount.

I am also providing personal training and Job support.

you can enroll by using the below link

Weekend Batch: https://pandeyguruji.graphy.com/courses/sql-with-advanced-databaseweekend

Weekday Batch: https://pandeyguruji.graphy.com/courses/sql-with-advanced-databaseweekday

Quick Interview Preparation: https://pandeyguruji.graphy.com/courses/practical-live-sql-masterclass-for-quick-interview-preparation

You can also reach out to me on 9866455299 for any further queries.

PANDEYGURUJI.GRAPHY.COM
SQL With Advanced Database(Weekend) - Mukesh Pandey",2021-05-23 22:23:11,https://d3oat3l81a7v00.cloudfront.net/images/2021-04-27/5534f669-49d0-4c19-a94c-87e6fea518f9.jpeg,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4767846599934732/,
29,4767788043273921,"ML2QUANTUM.COM
Dataiku DSS - Data Science Studio - Quantum: Machine Learning & Analytics

Alexander Sakalosh shared a link to the group: Data Science for Enterprises: Machine Learning, BI, Quantum.
16 June 2020 at 13:17 ·

Dataiku DSS has a visual UI and tools to create and upgrade models in Python or R, for instant visual and statistical feedback on model performance. Production Deployment solutions bundle an entire workflow, while Monitoring and Version Control ensures that deployments run with proper data validation policies.

Dataiku is an innovative software for those who develop using open source languages and need to add platform capabilities such as deployment, collaboration and user management. It offers interactive dashboards with a variety of charts, including a map engine for spatial data, as well as support for Web Apps, which makes it possible to customize and display any kind of visualization. The software is available on-premises and for cloud deployment and is accessed via a web browser
Read more in the article",2021-05-23 21:58:29,https://i2.wp.com/ml2quantum.com/wp-content/uploads/2020/06/data-science-studio.png?fit=1000%2C603&ssl=1,,12,0,1,https://m.facebook.com/groups/3091770290861860/permalink/3238001229572098/,
30,4767771086608950,"They followed what the driver said, thats why they tried to put it in the front seat and even in the boot of the car.

Alden
22 May at 00:45 ·

A.u.s.tralian U.b.er driver kept his cool as he refused to drive these horrendous passengers
#firstpicchallenge",2021-05-23 21:51:32,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4767771086608950/,
31,4767547076631351,"Hey everyone, I accidently renewed my Datacamp subscription and no longer need it. If anyone wants to purchase a 1 year subscription, please let me know. You can DM. Thanks!",2021-05-23 20:23:04,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4767547076631351/,
32,4767241179995274,"BestSeller course !
Build 10 Real World Machine Learning Projects, Step by step guide to build any Machine Learning Project !

https://www.udemy.com/course/machine-learning-projects-for-beginners-in-python/?couponCode=MAY_SALE

BestSeller course !
Build 10 Real World Machine Learning Projects, Step by step guide to build any Machine Learning Project !

https://www.udemy.com/course/machine-learning-projects-for-beginners-in-python/?couponCode=MAY_SALE

UDEMY.COM
Machine Learning Projects for Beginners: Work on 10 Projects",2021-05-23 18:23:55,https://img-c.udemycdn.com/course/480x270/3837086_8d31_3.jpg?Expires=1621860725&Signature=Rd79VaJrgZX95F7Y9VNXNfGPXLLxDFJY47hLLoHvSUI6Aj-wBSpddUtdSSzp0oKYPzflx4ql7XPUmM-jm8vAG3ffxGjmpVgROA1UfuTP9RuWzYBivpUp4wlSTxUOqt1HqIcytWbNQ2fBYqgZyR948smcS0Q21HOESlYzo7zjJqqmmNyIWIDwS31OferNzQvDopxNU0R-mhe4IpGmAD3Da0TBFUfohjingjHcg7FMCbmfn20sK2nML2h83McOEzVTCBhLf2RXTJX4QGdXb-kcwSQyQaevPYoAQ2oJFNdcBjzHy7O~iOyaRua54okDGCkgnAO3Yzj8s2Jg6eGZMM91zQ__&Key-Pair-Id=APKAITJV77WS5ZT7262A,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4767241179995274/,
33,4767129143339811,"Amazing Ideas for daily life! k

Wolfgang 4
21 May at 09:47 ·",2021-05-23 17:33:03,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4767129143339811/,
34,4767028440016548,,2021-05-23 16:45:20,https://m.facebook.com/photo/view_full_size/?fbid=3983360651771507&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4767028440016548/,
35,4767028033349922,"*#Today's video/ Presentation Topic under #Programminglanguages🔥🔥 Very Important for All #Programmer's, #Coder's & #DataScientist's❤️❤️🤗🤗*

_*#Introduction to Web Programming & HTML |#Webprogramming | #Programminglanguage |#HTML |#Coding |#Datascience:-*_

link👇🏻

YOUTUBE.COM
#Introduction to Web Programming & HTML|#Webprogramming|#HTML|#Programming|#Coding|#Datascience:-",2021-05-23 16:45:09,https://i.ytimg.com/vi/oMDmYJNp8JM/maxresdefault.jpg,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4767028033349922/,
36,4766391313413594,"UDEMY.COM
Machine Learning with Apache Spark 3.0 using Scala",2021-05-23 11:24:29,https://img-c.udemycdn.com/course/480x270/3596964_3232.jpg?Expires=1621835502&Signature=NBvv-BeRlMyHv5eeXyr8-ekag7dzzGjXKU3UUrTZ5m~CWZxhP6OxlHUCZatEOeUUHEDktjVBlmYzu6qyPhaejrHn2vpeOMrut2Uu6Dy9fC0rfdpCv9McG6cd3~M9A0cmwbTsJALjBlIa5RV4qbo2CBmmPYnsSsM0r4l49o2CUHGckJzz0yhiU-O3vZq8bXf-df2eXT99r9hhESvtgMwdtPtFfrGnoOcqcWoSB5H3JOqwhc5ewzwFG8Y6boqdU8bD~DNstgKffDdHMn2I-o5QsMxt5AB9SKsXvmf08R8rEn50oCqDqUcJaOGzJih4bs9TzOmtRHtHefa4PLQSwFSkhA__&Key-Pair-Id=APKAITJV77WS5ZT7262A,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4766391313413594/,
37,4766037750115617,,2021-05-23 08:19:25,https://m.facebook.com/photo/view_full_size/?fbid=10225400319092260&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.6965867498692654274%3Amf_story_key.4766037750115617%3Atop_level_post_id.4766037750115617%3Atl_objid.4766037750115617%3Acontent_owner_id_new.1152947874%3Apage_id.484618291590939%3Asrc.22%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Atds_flgs.3%3Aott.AX-gkzK0UGj6KU6s%3Apage_insights.%7B%22484618291590939%22%3A%7B%22page_id%22%3A484618291590939%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A1152947874%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1621738165%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B4766037750115617%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=%2Cg,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4766037750115617/,
